scoringHeartsHistoryId,songName,artistName,requestNo,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,cdmCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,totalScore,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,radarChartHearing,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,longtoneCount,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,pullingOffCount,edgeVoiceCount,hiccupCount,flydownCount,hearingType,scoreType,hearingPoint,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,nationalAverageHearing,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,hearingGraphPtSection01,hearingGraphPtSection02,hearingGraphPtSection03,hearingGraphPtSection04,hearingGraphPtSection05,hearingGraphPtSection06,hearingGraphPtSection07,hearingGraphPtSection08,hearingGraphPtSection09,hearingGraphPtSection10,hearingGraphPtSection11,hearingGraphPtSection12,hearingGraphPtSection13,hearingGraphPtSection14,hearingGraphPtSection15,hearingGraphPtSection16,hearingGraphPtSection17,hearingGraphPtSection18,hearingGraphPtSection19,hearingGraphPtSection20,hearingGraphPtSection21,hearingGraphPtSection22,hearingGraphPtSection23,hearingGraphPtSection24,hearingGraphHtSection01,hearingGraphHtSection02,hearingGraphHtSection03,hearingGraphHtSection04,hearingGraphHtSection05,hearingGraphHtSection06,hearingGraphHtSection07,hearingGraphHtSection08,hearingGraphHtSection09,hearingGraphHtSection10,hearingGraphHtSection11,hearingGraphHtSection12,hearingGraphHtSection13,hearingGraphHtSection14,hearingGraphHtSection15,hearingGraphHtSection16,hearingGraphHtSection17,hearingGraphHtSection18,hearingGraphHtSection19,hearingGraphHtSection20,hearingGraphHtSection21,hearingGraphHtSection22,hearingGraphHtSection23,hearingGraphHtSection24,hearingGraphIxSection01,hearingGraphIxSection02,hearingGraphIxSection03,hearingGraphIxSection04,hearingGraphIxSection05,hearingGraphIxSection06,hearingGraphIxSection07,hearingGraphIxSection08,hearingGraphIxSection09,hearingGraphIxSection10,hearingGraphIxSection11,hearingGraphIxSection12,hearingGraphIxSection13,hearingGraphIxSection14,hearingGraphIxSection15,hearingGraphIxSection16,hearingGraphIxSection17,hearingGraphIxSection18,hearingGraphIxSection19,hearingGraphIxSection20,hearingGraphIxSection21,hearingGraphIxSection22,hearingGraphIxSection23,hearingGraphIxSection24,rankingRank,rankingRankAll,medalKind,intonationType,intonationScore,favorite
"16686","恋","星野 源","5941-66","BA009520","A00001",,,,"0080000941764296","1",,"0","5941","66","94577","0","3762","89","83","85","92","99","83","0","69","52","69","54","87","21","22","1","5","10","4","6","13","47","14","15","0","0","0","4","1","4","0","1404","87511","83","75","74","73","96","71","0","82","91","88","84","85","93","86","100","0","88","91","92","92","92","78","0","0","0","94","91","88","85","87","88","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","94577","20250621125140","10","25","20","40","55","20","20","10","0","10","60","65","80","40","45","0","0","0","40","50","30","30","55","20","000000","000000","010000","000000","190000","000000","000000","000000","000000","190000","000000","000000","010000","000000","010000","000000","000000","000000","000000","130000","000000","000000","190000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","5","356","3","0","0","0"
"16687","月の温度","JELEE","3403-03","BA009520","A00001",,,,"0080000941764296","1",,"0","3403","03","93834","0","1351","88","81","81","94","98","78","0","75","58","72","58","84","13","15","1","5","9","8","7","1","100","21","20","0","0","0","0","0","18","0","1087","90164","86","82","71","84","98","68","0","84","88","87","91","84","81","92","89","0","85","83","88","87","90","92","0","96","90","94","82","85","100","0","100","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'10","93834","20250621125744","20","20","10","10","20","30","20","35","0","30","20","50","15","30","30","0","25","20","30","10","40","40","0","20","000000","000000","130000","000000","250000","000000","000000","010000","000000","000000","190000","000000","190000","000000","000000","000000","130000","000000","000000","130000","000000","130000","000000","000000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'10","5","24","3","0","0","0"
"16688","最強ガール","JELEE","3402-99","BA009520","A00001",,,,"0080000941764296","1",,"0","3402","99","92426","0","2121","85","92","80","92","99","72","0","74","60","74","60","82","24","24","0","5","10","2","6","1","63","17","12","0","0","0","0","0","19","0","2184","88238","84","77","70","82","94","66","0","85","86","85","89","91","87","93","93","87","85","96","97","86","90","89","95","95","67","77","74","76","78","80","80","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","93819","20250621130141","20","10","15","10","40","20","15","35","40","30","35","10","10","20","10","35","30","40","30","40","45","30","25","30","000000","000000","250000","000000","190000","000000","000000","190000","190000","000000","190000","000000","130000","000000","000000","250000","000000","190000","000000","000000","190000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","4","21","3","0","0","0"
"16690","最強ガール","JELEE","3402-99","BA009520","A00001",,,,"0080000941764296","1",,"0","3402","99","95859","0","4701","91","92","83","92","97","76","0","74","60","74","60","81","27","19","0","4","10","1","6","10","107","29","18","0","0","0","0","0","18","0","1069","88238","84","77","70","82","94","66","0","92","84","90","88","93","100","93","90","100","89","94","92","91","92","92","88","84","90","100","90","96","86","89","89","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95859","20250621130523","30","20","20","30","30","30","30","50","30","20","10","10","10","30","30","20","10","40","30","20","50","40","45","30","000000","000000","250000","000000","000000","190000","000000","130000","000000","000000","190000","000000","130000","000000","000000","130000","000000","130000","000000","190000","190000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","1","21","2","0","0","0"
"16691","[生音]コネクト","ClariS","4049-06","BA009520","A00001",,,,"0080000941764296","1",,"0","4049","06","92518","0","3411","89","72","81","92","99","75","0","73","58","73","58","92","7","11","0","5","9","13","6","13","107","28","15","0","1","0","0","1","13","0","1956","88382","84","75","72","84","98","69","0","89","0","87","88","83","93","85","87","85","0","86","100","94","92","94","86","97","0","0","0","93","86","84","85","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","92518","20250621131051","10","0","20","30","25","20","30","10","30","0","25","15","30","40","25","10","10","0","0","0","50","10","20","40","000000","000000","000000","130000","000000","130000","000000","250000","000000","000000","000000","250000","000000","000000","130000","000000","130000","000000","000000","000000","000000","130000","000000","010000","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","59","412","3","0","0","0"
"16693","SHINY DAYS","亜咲花","4400-72","BA009520","A00001",,,,"0080000941764296","1",,"0","4400","72","95052","0","4722","89","87","84","94","97","80","0","76","57","76","59","93","13","24","3","4","9","10","7","10","123","30","17","0","0","0","0","0","13","0","1107","88822","84","77","71","85","96","67","0","92","94","84","97","90","94","91","0","94","86","91","84","86","87","83","0","98","82","90","90","86","93","94","89","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95052","20250621131527","25","20","40","40","60","15","30","0","30","15","20","40","25","40","30","0","40","10","25","45","30","35","25","30","000000","000000","010000","000000","010000","000000","130000","000000","130000","000000","000000","250000","000000","000000","130000","000000","130000","000000","000000","010000","000000","190000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","3","92","2","0","0","0"
"16694","灰色と青(+菅田将暉)","米津玄師","3246-45","BA009520","A00001",,,,"0080000941764296","1",,"0","3246","45","94760","0","4491","91","78","91","91","99","87","0","69","47","69","47","98","31","27","1","5","8","12","7","5","246","61","16","0","0","0","11","6","18","0","1550","90678","85","73","85","85","99","81","0","94","85","96","91","88","94","91","0","97","89","93","94","83","89","87","0","88","93","83","85","86","88","93","86","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95013","20250621132150","40","25","35","45","45","40","40","0","40","50","20","55","16","40","65","0","35","40","55","60","20","50","70","60","000000","250000","000000","130000","000000","130000","000000","000000","190000","000000","130000","190000","000000","000000","130000","130000","000000","190000","000000","190000","000000","190000","130000","130000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","61","662","3","0","0","0"
"16696","いろはすてっぷ！","風真いろは","1281-71","BA009520","A00001",,,,"0080000941764296","1",,"0","1281","71","95970","0","3771","91","92","83","93","99","79","0","75","59","75","59","86","29","15","0","5","9","5","6","11","55","15","18","0","1","0","0","0","19","0","1243","88997","85","79","68","83","96","66","0","86","0","93","90","92","94","85","93","92","0","92","92","97","94","89","88","0","0","85","100","88","88","93","93","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","95970","20250621132603","40","0","20","10","25","10","20","30","40","0","15","30","30","40","40","40","0","0","40","50","40","40","55","60","000000","000000","000000","000000","130000","000000","250000","000000","190000","000000","250000","000000","000000","190000","000000","190000","000000","000000","000000","000000","190000","000000","190000","190000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","1","18","2","0","0","0"
"20817","365日の紙飛行機","AKB48","6043-72","BA008134","A00001",,,,"0080000941764296","1",,"0","6043","72","93320","0","3152","92","79","79","93","95","72","0","72","59","72","59","81","1","27","0","4","9","14","7","13","290","72","25","1","0","0","0","0","13","0","1638","89561","86","73","75","86","97","69","0","92","100","93","90","96","93","89","85","94","0","88","95","90","96","91","96","85","0","0","95","88","93","100","90","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","94062","20250702162006","50","33","50","25","36","25","40","25","25","0","25","23","40","10","40","40","20","0","0","25","60","40","40","30","000000","010000","130000","130000","130000","130000","000000","130000","000000","000000","130000","250000","000000","250000","000000","130000","130000","000000","000000","130000","000000","010000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","3","15","3","0","0","0"
"20822","ないない","ReoNa","5251-76","BA008134","A00001",,,,"0080000941764296","1",,"0","5251","76","91123","0","2221","88","78","74","88","93","69","0","73","58","73","58","86","25","10","0","3","6","2","7","10","66","19","9","0","0","0","0","0","18","0","1645","87779","84","72","70","75","95","68","0","82","85","87","82","90","93","97","91","87","84","0","0","94","94","82","0","0","0","97","80","89","85","91","82","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","91123","20250702162454","5","25","10","10","30","55","30","40","10","10","0","0","30","50","35","0","0","0","10","60","13","10","40","35","000000","000000","130000","000000","000000","190000","000000","130000","000000","190000","000000","000000","000000","000000","130000","000000","000000","000000","000000","190000","000000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","1","4","3","0","0","0"
"20829","ネバギバ!","ソナーポケット(Sonar Pocket)","5353-26","BA008134","A00001",,,,"0080000941764296","1",,"0","5353","26","91639","0","3471","87","70","77","93","98","73","0","68","53","68","54","95","13","2","1","5","9","6","6","10","87","22","13","0","1","0","10","5","13","0","1803","0","0","0","0","0","0","0","0","90","86","84","85","90","86","81","87","83","87","77","85","85","82","97","86","88","87","74","86","89","86","90","81","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","91639","20250702162941","25","10","40","40","40","30","20","30","15","20","15","50","40","35","35","30","20","20","0","15","40","40","35","25","000000","000000","130000","130000","000000","000000","130000","000000","000000","130000","130000","000000","000000","010000","000000","130000","130000","130000","130000","000000","000000","130000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0","1","3","0","0","0"
"20835","晩餐歌","tuki.","5476-97","BA008134","A00001",,,,"0080000941764296","1",,"0","5476","97","90246","0","3972","85","83","68","94","95","64","0","78","56","78","56","95","14","5","1","4","10","1","7","1","106","27","6","0","0","0","0","0","15","0","947","86931","83","66","70","74","97","67","0","87","82","82","90","86","91","86","92","0","79","90","82","89","87","87","88","92","81","86","91","83","83","85","81","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","90246","20250702163349","10","15","5","10","10","10","40","20","0","10","30","10","10","10","30","20","25","10","15","15","10","25","50","20","000000","000000","130000","000000","250000","000000","000000","130000","000000","000000","000000","250000","000000","000000","250000","000000","190000","000000","130000","000000","000000","250000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","15","113","3","0","0","0"
"20837","君が代","国歌","5525-01","BA008134","A00001",,,,"0080000941764296","1",,"0","5525","01","92189","0","1043","97","64","65","94","99","63","0","62","48","62","48","97","0","2","0","5","9","22","7","10","148","29","2","0","0","0","2","1","7","0","930","91103","93","76","65","89","92","63","0","100","100","100","100","100","100","100","77","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'01","92189","20250702163526","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","50","0","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","000000","070000","000000","000000","000000","000000","000000","000000","000000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'01","16","52","3","0","0","0"
"20842","[生音]星座になれたら","結束バンド","3345-50","BA008134","A00001",,,,"0080000941764296","1",,"0","3345","50","91889","0","2731","93","64","74","90","90","66","0","73","56","73","56","89","23","10","0","3","7","2","8","13","278","65","11","0","0","0","0","0","13","0","2788","87298","84","68","69","81","95","65","0","94","95","93","86","93","95","87","100","95","0","94","95","95","89","96","97","94","0","95","86","85","92","86","96","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","92182","20250702164126","10","40","35","20","40","25","40","20","20","0","15","30","40","45","60","30","40","0","30","40","30","40","20","35","000000","190000","000000","000000","130000","000000","130000","130000","000000","000000","130000","000000","000000","130000","000000","190000","190000","000000","000000","000000","130000","000000","130000","000000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","3","34","3","0","0","0"
"20850","夏祭り","Whiteberry","6213-03","BA008134","A00001",,,,"0080000941764296","1",,"0","6213","03","92829","0","3471","90","77","75","90","99","71","0","72","60","72","60","84","15","15","0","5","7","10","8","5","164","36","15","0","0","0","0","0","18","0","1334","88992","85","77","70","82","94","67","0","100","100","100","83","88","82","94","90","78","90","89","92","91","0","0","0","94","88","92","91","88","95","95","100","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","92829","20250702164552","0","60","40","10","40","20","30","60","0","30","20","20","55","0","0","0","30","20","50","25","50","30","50","40","000000","000000","000000","130000","000000","190000","000000","000000","000000","000000","130000","000000","190000","000000","000000","000000","000000","000000","000000","130000","000000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","11","39","3","0","0","0"
"20856","[生音]君の知らない物語","supercell","3318-03","BA008134","A00001",,,,"0080000941764296","1",,"0","3318","03","94223","0","642","92","69","88","89","98","84","0","74","57","74","57","91","4","33","1","5","8","33","6","2","116","30","28","1","2","0","1","1","1","0","1144","91691","87","75","83","87","99","80","0","89","0","96","88","88","88","92","88","88","85","93","90","88","94","85","0","0","93","88","91","94","90","95","99","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94944","20250702165230","20","0","35","30","40","40","50","50","23","35","50","23","30","30","35","0","0","25","20","30","30","30","20","40","000000","000000","130000","130000","000000","010000","000000","000000","190000","010000","000000","010000","000000","000000","010000","000000","000000","010000","000000","250000","000000","250000","000000","010000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","31","117","3","0","0","0"
"20865","[生音]君の知らない物語","supercell","3318-03","BA008134","A00001",,,,"0080000941764296","1",,"0","3318","03","93868","0","3981","91","78","82","95","98","76","0","74","57","74","57","87","13","26","0","5","9","26","8","1","326","66","23","1","1","0","0","0","13","0","1311","91691","87","75","83","87","99","80","0","92","0","98","95","90","94","97","91","84","81","93","94","89","87","92","0","0","78","94","91","95","95","95","100","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94944","20250702165921","20","0","25","20","40","40","60","50","23","25","60","26","50","40","30","0","0","20","25","40","50","30","40","55","000000","000000","000000","130000","000000","130000","000000","000000","130000","010000","000000","000000","130000","000000","130000","000000","000000","130000","000000","130000","000000","190000","000000","190000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","38","117","3","0","0","0"
